CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16468,2011-09-26 14:13:00.000000863,75,3,787.52,3,3,3,333,Potential Loyalists
13212,2011-11-20 12:39:59.999999647,20,3,786.83,5,3,3,533,Loyal Customers
14463,2011-09-02 15:20:00.000000139,99,4,786.5699999999999,3,3,3,333,Potential Loyalists
12628,2011-12-05 13:15:00.000000213,5,3,786.46,5,3,3,533,Loyal Customers
16739,2011-06-16 09:17:00.000000185,177,2,786.43,3,2,3,323,Needs Attention
13770,2010-10-13 15:10:00.000000073,423,4,785.37,1,3,3,133,Needs Attention
13541,2010-10-08 16:37:00.000000111,428,2,785.25,1,2,3,123,Hibernating
15646,2011-07-05 09:53:00.000000306,158,5,784.8100000000001,3,4,3,343,Potential Loyalists
15806,2011-10-24 14:35:00.000000139,47,3,784.58,4,3,3,433,Loyal Customers
13595,2010-07-11 12:36:00.000000129,517,3,784.48,1,3,3,133,Needs Attention
13415,2010-08-24 11:38:00.000000101,473,4,784.17,1,3,3,133,Needs Attention
15714,2011-11-28 11:25:59.999999638,12,5,783.96,5,4,3,543,Loyal Customers
12761,2010-09-08 12:17:00.000000185,458,2,782.95,1,2,3,123,Hibernating
16836,2011-10-31 10:05:00.000000139,40,4,782.37,4,4,3,443,Loyal Customers
15952,2011-11-06 11:17:59.999999331,34,4,781.91,4,4,3,443,Loyal Customers
17255,2011-10-30 12:17:59.999999749,41,4,781.7,4,4,3,443,Loyal Customers
13453,2011-06-27 09:34:00.000000361,166,3,781.6899999999999,3,3,3,333,Potential Loyalists
13287,2010-04-15 15:26:00.000000686,604,3,781.59,1,3,3,133,Needs Attention
15679,2011-11-15 16:19:00.000000361,25,4,781.28,4,3,3,433,Loyal Customers
15239,2011-11-29 14:13:59.999999805,11,2,780.59,5,2,3,523,Recent Customers
13502,2011-11-23 10:38:59.999999870,17,5,780.5,5,4,3,543,Loyal Customers
15246,2011-04-15 14:45:00.000000213,239,3,780.4,2,3,3,233,Needs Attention
18228,2011-10-14 09:20:59.999999703,57,2,779.9,4,3,3,433,Loyal Customers
12735,2011-01-28 13:37:00.000000111,316,2,779.5699999999999,2,2,3,223,Hibernating
12504,2011-11-21 16:02:00.000000185,19,4,779.05,5,3,3,533,Loyal Customers
13781,2011-04-03 12:08:00.000000306,251,3,778.83,2,3,3,233,Needs Attention
14815,2011-11-03 11:35:59.999999703,37,2,778.5,4,2,3,423,Recent Customers
16958,2010-09-30 14:25:00.000000073,436,1,778.49,1,2,3,123,Hibernating
14690,2011-10-26 15:38:59.999999452,45,4,777.68,4,3,3,433,Loyal Customers
16505,2011-11-08 12:14:00.000000853,32,1,777.6,4,1,3,413,Recent Customers
13563,2011-09-16 14:45:00.000000213,85,2,777.53,3,2,3,323,Needs Attention
13745,2011-06-30 16:43:00.000000027,163,2,777.36,3,2,3,323,Needs Attention
15837,2011-10-06 09:01:00.000000194,65,2,777.01,3,2,3,323,Needs Attention
15794,2009-12-03 13:04:00.000000575,737,2,777.0,1,2,3,123,Hibernating
15618,2011-11-07 08:34:00.000000575,33,4,776.851,4,3,3,433,Loyal Customers
12808,2011-11-03 10:05:00.000000139,37,5,776.7,4,4,3,443,Loyal Customers
14997,2011-10-24 13:28:00.000000863,47,4,776.5999999999999,4,3,3,433,Loyal Customers
15092,2011-05-08 14:09:59.999999647,216,3,776.46,2,3,3,233,Needs Attention
15743,2011-11-23 17:19:00.000000157,17,4,775.96,5,3,3,533,Loyal Customers
13314,2011-12-08 12:29:00.000000018,2,3,775.94,5,3,3,533,Loyal Customers
13341,2011-03-24 09:49:59.999999721,261,1,775.85,2,1,3,213,Hibernating
17482,2010-08-09 15:32:59.999999536,488,2,775.64,1,3,3,133,Needs Attention
15921,2011-06-20 11:02:59.999999536,173,4,775.26,3,3,3,333,Potential Loyalists
15414,2011-11-30 09:49:59.999999721,10,3,774.9000000000001,5,3,3,533,Loyal Customers
15773,2011-12-04 12:47:59.999999331,6,2,774.52,5,2,3,523,Recent Customers
18058,2011-11-30 08:38:00.000000101,10,3,774.06,5,3,3,533,Loyal Customers
18112,2011-11-27 14:42:59.999999814,13,4,773.36,5,4,3,543,Loyal Customers
16565,2010-12-10 15:20:59.999999703,365,4,773.05,2,4,3,243,At Risk
15075,2011-09-23 12:27:00.000000250,78,1,773.03,3,1,3,313,Needs Attention
17349,2011-06-13 14:29:00.000000853,180,5,772.41,3,4,3,343,Potential Loyalists
12923,2011-10-06 16:20:00.000000556,65,3,770.42,3,3,3,333,Potential Loyalists
17801,2010-09-14 14:32:00.000000185,452,3,770.03,1,3,3,133,Needs Attention
14838,2010-10-12 15:46:00.000000194,424,2,769.9200000000001,1,2,3,123,Hibernating
12965,2011-09-11 15:30:59.999999777,90,1,769.8100000000001,3,1,3,313,Needs Attention
16480,2011-09-25 11:39:59.999999860,76,1,769.29,3,1,3,313,Needs Attention
16978,2011-09-23 12:49:59.999999721,78,3,768.88,3,3,3,333,Potential Loyalists
13980,2011-10-10 13:34:00.000000157,61,5,768.8199999999999,3,4,3,343,Potential Loyalists
13356,2011-09-20 14:32:59.999999749,81,1,768.24,3,1,3,313,Needs Attention
15331,2010-07-28 09:42:00.000000046,500,3,767.91,1,3,3,133,Needs Attention
13712,2011-04-07 12:32:59.999999536,247,2,766.42,2,2,3,223,Hibernating
12991,2011-11-16 15:34:00.000000361,24,3,764.82,4,3,3,433,Loyal Customers
14413,2010-12-12 13:37:00.000000111,363,4,764.52,2,3,3,233,Needs Attention
13699,2011-07-07 16:50:59.999999703,156,2,764.15,3,2,3,323,Needs Attention
16602,2011-11-03 15:53:59.999999870,37,2,763.3299999999999,4,2,3,423,Recent Customers
17466,2011-11-29 13:15:00.000000213,11,2,763.28,5,3,3,533,Loyal Customers
15428,2011-11-24 16:54:00.000000296,16,4,762.75,5,3,3,533,Loyal Customers
16806,2011-08-28 15:27:00.000000250,104,4,762.16,3,4,3,343,Potential Loyalists
13598,2011-10-23 14:28:00.000000027,48,5,761.96,4,4,3,443,Loyal Customers
14883,2011-11-21 10:22:59.999999888,19,6,761.5899999999999,5,4,3,543,Loyal Customers
17425,2011-11-20 15:30:00.000000213,20,2,759.17,4,3,3,433,Loyal Customers
18246,2011-11-16 11:49:00.000000361,24,3,758.8199999999999,4,3,3,433,Loyal Customers
16720,2011-11-13 16:21:59.999999693,27,3,758.74,4,3,3,433,Loyal Customers
15908,2010-08-06 11:55:59.999999842,491,2,758.62,1,2,3,123,Hibernating
15568,2011-12-07 11:26:59.999999832,3,3,758.29,5,3,3,533,Loyal Customers
15006,2011-10-19 15:08:00.000000306,52,2,757.78,4,2,3,423,Recent Customers
13034,2011-10-16 12:20:59.999999703,55,3,756.82,4,3,3,433,Loyal Customers
16392,2011-03-15 12:10:59.999999638,270,3,756.7,2,3,3,233,Needs Attention
14176,2011-02-15 13:12:00.000000250,298,5,756.46,2,4,3,243,At Risk
16411,2011-11-20 13:22:59.999999888,20,4,756.39,4,4,3,443,Loyal Customers
16262,2010-11-26 13:21:59.999999693,379,1,755.15,2,1,3,213,Hibernating
13370,2010-12-03 10:25:59.999999842,372,1,754.87,2,1,3,213,Hibernating
16892,2011-12-08 13:17:59.999999536,2,7,754.75,5,4,3,543,Loyal Customers
18104,2011-11-02 14:06:59.999999693,38,1,754.64,4,2,3,423,Recent Customers
18034,2011-11-18 12:21:59.999999898,22,3,754.2,4,3,3,433,Loyal Customers
14234,2011-11-17 17:52:59.999999888,23,4,754.12,4,3,3,433,Loyal Customers
14247,2011-03-06 15:20:59.999999703,279,5,753.56,2,4,3,243,At Risk
17579,2011-12-05 12:27:59.999999814,5,4,753.28,5,4,3,543,Loyal Customers
14998,2011-06-22 17:29:59.999999164,171,4,753.18,3,3,3,333,Potential Loyalists
13730,2011-07-27 08:35:00.000000139,136,2,752.6,3,2,3,323,Needs Attention
13030,2011-11-28 14:29:59.999999164,12,2,752.4399999999999,5,2,3,523,Recent Customers
13070,2011-05-31 13:44:59.999999164,193,4,751.7,2,3,3,233,Needs Attention
14923,2011-10-20 11:51:00.000000129,51,1,749.1,4,1,3,413,Recent Customers
16972,2010-11-22 10:59:00.000000018,383,2,749.0,2,3,3,233,Needs Attention
14048,2011-02-07 14:52:59.999999888,306,3,748.69,2,3,3,233,Needs Attention
15656,2011-10-25 14:55:59.999999842,46,4,748.5,4,3,3,433,Loyal Customers
13108,2010-12-02 10:34:59.999999721,373,2,748.46,2,2,3,223,Hibernating
17387,2011-11-20 11:00:00.000000213,20,2,746.81,4,3,3,433,Loyal Customers
14942,2010-11-03 10:50:59.999999703,402,4,746.56,2,3,3,233,Needs Attention
17889,2011-05-11 16:25:59.999999842,213,7,746.42,2,4,3,243,At Risk
17760,2011-11-18 10:56:00.000000686,22,6,746.39,4,4,3,443,Loyal Customers
14050,2011-11-08 09:59:59.999999164,32,2,746.36,4,2,3,423,Recent Customers
16465,2010-10-15 09:27:00.000000250,421,2,746.24,1,2,3,123,Hibernating
18190,2011-05-31 14:47:59.999999536,193,5,745.62,2,4,3,243,At Risk
14228,2010-09-28 09:45:00.000000000,438,3,745.5,1,3,3,133,Needs Attention
13950,2011-11-28 14:44:00.000000018,12,4,745.06,5,3,3,533,Loyal Customers
13236,2011-11-15 12:49:59.999999721,25,2,744.85,4,2,3,423,Recent Customers
12871,2011-09-16 15:07:00.000000111,85,3,744.02,3,3,3,333,Potential Loyalists
13354,2011-09-29 13:16:59.999999972,72,1,743.53,3,1,3,313,Needs Attention
14104,2011-07-08 12:49:59.999999721,155,5,743.53,3,4,3,343,Potential Loyalists
17038,2011-11-09 13:50:00.000000139,31,2,743.17,4,3,3,433,Loyal Customers
16730,2011-10-18 14:10:59.999999842,53,3,743.11,4,3,3,433,Loyal Customers
15420,2010-10-01 15:46:00.000000194,435,6,743.0,1,4,3,143,At Risk
14302,2010-10-05 08:09:59.999999647,431,3,742.9000000000001,1,3,3,133,Needs Attention
12465,2011-11-22 16:34:00.000000157,18,2,742.1899999999999,5,2,3,523,Recent Customers
18275,2010-05-10 15:46:00.000000194,579,2,741.85,1,3,3,133,Needs Attention
13721,2011-11-03 14:05:00.000000556,37,2,741.54,4,2,3,423,Recent Customers
13713,2010-10-27 16:17:59.999999536,409,3,740.76,2,3,3,233,Needs Attention
15720,2011-11-15 14:47:59.999999536,25,2,739.22,4,2,3,423,Recent Customers
12603,2011-11-18 10:41:59.999999832,22,1,739.1999999999999,4,1,3,413,Recent Customers
15988,2011-11-20 13:22:59.999999888,20,3,738.89,4,3,3,433,Loyal Customers
15070,2010-12-02 11:23:00.000000306,373,3,737.0500000000001,2,3,3,233,Needs Attention
15462,2011-09-06 13:11:00.000000686,95,4,737.05,3,3,3,333,Potential Loyalists
16075,2010-07-25 11:30:59.999999981,503,2,736.9300000000001,1,2,3,123,Hibernating
17461,2011-11-17 10:21:00.000000129,23,3,735.82,4,3,3,433,Loyal Customers
15045,2011-07-11 11:32:59.999999749,152,2,735.66,3,2,3,323,Needs Attention
12527,2011-09-19 11:54:59.999999647,82,5,735.51,3,4,3,343,Potential Loyalists
13286,2010-04-18 15:35:00.000000556,601,1,734.91,1,1,3,113,Hibernating
15938,2011-08-19 12:55:59.999999638,113,9,734.81,3,5,3,353,Potential Loyalists
17616,2011-06-19 10:11:00.000000686,174,4,734.4,3,4,3,343,Potential Loyalists
12537,2010-10-27 08:35:59.999999703,409,1,732.94,2,1,3,213,Hibernating
17979,2011-11-04 12:04:59.999999721,36,4,732.41,4,4,3,443,Loyal Customers
13780,2011-12-02 13:49:00.000000575,8,3,732.07,5,3,3,533,Loyal Customers
13575,2011-11-16 13:14:00.000000018,24,5,732.0699999999999,4,4,3,443,Loyal Customers
17548,2011-04-20 12:01:00.000000194,234,4,731.26,2,4,3,243,At Risk
17681,2010-04-21 17:22:00.000000111,598,5,731.2,1,4,3,143,At Risk
14778,2011-08-04 15:23:00.000000101,128,2,730.86,3,2,3,323,Needs Attention
13921,2010-11-02 16:31:59.999999759,403,4,730.7,2,3,3,233,Needs Attention
13452,2011-03-25 14:19:00.000000157,260,3,729.8,2,3,3,233,Needs Attention
12925,2011-12-05 11:10:59.999999842,5,3,729.3299999999999,5,3,3,533,Loyal Customers
15872,2011-11-25 11:54:59.999999647,15,4,729.25,5,3,3,533,Loyal Customers
18163,2010-05-04 14:51:00.000000129,585,1,728.84,1,2,3,123,Hibernating
17756,2010-11-29 12:20:00.000000139,376,3,728.75,2,3,3,233,Needs Attention
12786,2010-04-09 12:11:59.999999832,610,1,728.5,1,1,3,113,Hibernating
17547,2010-11-29 09:40:59.999999842,376,2,727.85,2,3,3,233,Needs Attention
17141,2010-10-17 14:53:59.999999452,419,4,727.58,1,4,3,143,At Risk
17374,2011-05-05 09:04:59.999999721,219,3,727.11,2,3,3,233,Needs Attention
16447,2011-07-27 12:45:00.000000000,136,3,727.1,3,3,3,333,Potential Loyalists
13569,2011-11-22 13:06:59.999999898,18,4,726.54,5,3,3,533,Loyal Customers
18078,2011-05-06 14:32:00.000000185,218,4,725.53,2,4,3,243,At Risk
12723,2011-12-06 10:19:00.000000361,4,5,725.07,5,4,3,543,Loyal Customers
18187,2010-03-18 09:49:00.000000157,632,1,724.89,1,2,3,123,Hibernating
13729,2010-09-30 10:44:00.000000853,436,3,724.73,1,3,3,133,Needs Attention
14798,2011-10-18 10:57:59.999999814,53,8,724.31,4,4,3,443,Loyal Customers
15368,2011-11-18 14:42:00.000000250,22,2,722.74,4,2,3,423,Recent Customers
13264,2010-09-23 12:42:00.000000046,443,1,722.5600000000001,1,1,3,113,Hibernating
17615,2011-08-01 14:06:00.000000129,131,6,721.8,3,4,3,343,Potential Loyalists
13441,2011-09-09 09:37:59.999999888,92,2,720.9,3,2,3,323,Needs Attention
16023,2011-10-24 16:34:00.000000157,47,3,719.81,4,3,3,433,Loyal Customers
13537,2010-10-10 12:45:00.000000000,426,2,717.85,1,2,3,123,Hibernating
13604,2010-02-19 12:01:59.999999759,659,1,717.62,1,1,3,113,Hibernating
16269,2010-09-28 11:50:00.000000556,438,1,717.57,1,1,3,113,Hibernating
12573,2011-04-26 15:52:00.000000111,228,5,717.41,2,4,3,243,At Risk
17860,2010-12-06 12:40:59.999999842,369,4,717.39,2,4,3,243,At Risk
16526,2011-06-21 12:01:59.999999759,172,2,717.21,3,2,3,323,Needs Attention
15274,2011-12-05 16:57:00.000000250,5,2,716.57,5,2,3,523,Recent Customers
12519,2011-10-07 09:26:00.000000686,64,2,716.54,3,2,3,323,Needs Attention
12535,2011-09-09 08:47:59.999999536,92,2,716.35,3,2,3,323,Needs Attention
12492,2011-10-07 15:14:59.999999164,64,3,715.21,3,3,3,333,Potential Loyalists
15330,2011-11-07 17:50:00.000000556,33,2,714.96,4,2,3,423,Recent Customers
13512,2011-03-24 10:02:59.999999749,261,4,713.39,2,3,3,233,Needs Attention
14026,2010-08-26 10:31:00.000000194,471,2,713.11,1,2,3,123,Hibernating
13147,2011-11-29 13:59:00.000000018,11,4,712.8000000000001,5,3,3,533,Loyal Customers
17761,2011-11-07 10:22:59.999999888,33,1,712.78,4,2,3,423,Recent Customers
14470,2011-11-28 10:31:00.000000194,12,3,712.04,5,3,3,533,Loyal Customers
15127,2011-10-05 10:30:00.000000000,66,2,711.5,3,2,3,323,Needs Attention
13103,2011-10-31 09:37:59.999999888,40,3,709.64,4,3,3,433,Loyal Customers
13057,2010-06-27 15:43:59.999999805,531,3,709.59,1,3,3,133,Needs Attention
13927,2011-09-26 12:00:00.000000000,75,2,708.26,3,2,3,323,Needs Attention
12485,2010-06-28 15:21:59.999999898,530,1,708.1,1,1,3,113,Hibernating
14398,2010-11-03 13:45:59.999999981,402,2,707.79,2,2,3,223,Hibernating
16449,2011-05-26 10:24:59.999999647,198,2,707.69,2,2,3,223,Hibernating
12453,2011-07-28 14:07:59.999999888,135,1,707.09,3,1,3,313,Needs Attention
13626,2011-04-01 10:05:00.000000139,253,2,707.04,2,2,3,223,Hibernating
16309,2011-08-25 15:35:00.000000556,107,2,706.57,3,2,3,323,Needs Attention
17051,2011-05-29 14:13:00.000000863,195,4,706.49,2,4,3,243,At Risk
12890,2011-11-15 17:25:59.999999638,25,2,706.02,4,2,3,423,Recent Customers
16364,2011-11-28 11:26:59.999999832,12,2,705.79,5,2,3,523,Recent Customers
16882,2011-10-04 10:41:59.999999832,67,3,705.12,3,3,3,333,Potential Loyalists
16015,2011-12-06 10:57:59.999999814,4,3,704.55,5,3,3,533,Loyal Customers
12612,2011-09-26 15:35:00.000000556,75,1,704.0400000000001,3,1,3,313,Needs Attention
12883,2011-11-15 09:31:59.999999972,25,4,703.47,4,3,3,433,Loyal Customers
15103,2011-11-08 14:52:59.999999888,32,2,703.36,4,2,3,423,Recent Customers
17561,2011-11-20 12:53:00.000000306,20,4,703.02,4,4,3,443,Loyal Customers
14699,2011-05-09 14:53:59.999999452,215,4,702.6,2,3,3,233,Needs Attention
16997,2011-02-24 17:28:00.000000027,289,3,702.0,2,3,3,233,Needs Attention
17825,2010-04-20 12:01:00.000000194,599,4,701.96,1,4,3,143,At Risk
14324,2010-10-26 11:44:00.000000018,410,2,701.61,2,2,3,223,Hibernating
14179,2011-10-30 12:07:00.000000111,41,2,701.57,4,2,3,423,Recent Customers
14356,2011-09-21 09:17:59.999999749,80,2,701.23,3,2,3,323,Needs Attention
13833,2011-07-03 13:27:00.000000046,160,2,700.41,3,2,3,323,Needs Attention
17163,2011-11-18 08:57:00.000000046,22,4,699.78,4,4,3,443,Loyal Customers
13242,2011-08-19 12:53:00.000000306,113,7,699.4,3,4,3,343,Potential Loyalists
16018,2011-10-31 14:13:00.000000863,40,4,698.13,4,4,3,443,Loyal Customers
14497,2011-02-03 17:00:59.999999777,310,2,697.0600000000001,2,2,3,223,Hibernating
16415,2011-10-26 13:34:59.999999721,45,3,696.76,4,3,3,433,Loyal Customers
15700,2011-06-20 16:53:00.000000101,173,2,696.68,3,2,3,323,Needs Attention
14959,2011-10-06 18:23:00.000000101,65,4,695.42,3,3,3,333,Potential Loyalists
13101,2011-04-19 14:36:59.999999898,235,4,695.4,2,3,3,233,Needs Attention
15995,2010-10-21 13:57:00.000000250,415,1,694.54,1,1,3,113,Hibernating
15053,2011-12-05 12:08:00.000000306,5,3,693.95,5,3,3,533,Loyal Customers
14111,2011-11-25 13:44:00.000000853,15,4,692.85,5,3,3,533,Loyal Customers
17198,2011-11-16 10:38:59.999999870,24,3,692.22,4,3,3,433,Loyal Customers
17733,2011-11-01 08:16:00.000000194,39,2,692.19,4,3,3,433,Loyal Customers
12817,2011-03-03 16:28:00.000000863,282,3,690.98,2,3,3,233,Needs Attention
16658,2010-12-06 13:47:00.000000185,369,6,690.83,2,4,3,243,At Risk
14880,2011-09-23 13:41:59.999999832,78,3,690.59,3,3,3,333,Potential Loyalists
16545,2011-06-28 10:37:00.000000111,165,2,689.82,3,2,3,323,Needs Attention
17834,2010-10-21 12:08:59.999999870,415,2,689.6700000000001,1,3,3,133,Needs Attention
17502,2011-11-30 13:12:59.999999814,10,4,689.1,5,4,3,543,Loyal Customers
15361,2010-12-13 09:52:00.000000111,362,4,689.07,2,3,3,233,Needs Attention
12450,2011-07-06 14:41:00.000000686,157,5,688.2,3,4,3,343,Potential Loyalists
18017,2011-09-19 16:15:00.000000213,82,4,688.0,3,4,3,343,Potential Loyalists
15901,2011-11-23 12:43:00.000000863,17,7,687.72,5,4,3,543,Loyal Customers
14809,2010-03-28 15:43:59.999999805,622,2,686.76,1,2,3,123,Hibernating
13898,2011-01-18 10:28:00.000000863,326,2,686.4,2,2,3,223,Hibernating
16824,2011-11-24 12:37:59.999999888,16,3,686.24,5,3,3,533,Loyal Customers
17935,2011-07-24 13:17:59.999999536,139,7,686.14,3,4,3,343,Potential Loyalists
12658,2011-11-21 10:21:59.999999693,19,1,686.05,5,1,3,513,Recent Customers
15257,2011-03-01 12:58:00.000000027,284,2,685.9,2,2,3,223,Hibernating
15219,2011-06-16 16:57:00.000000250,177,2,685.45,3,2,3,323,Needs Attention
15184,2011-11-10 13:40:59.999999638,30,4,685.39,4,3,3,433,Loyal Customers
16885,2011-11-24 13:40:00.000000073,16,4,684.6,5,4,3,543,Loyal Customers
13585,2010-06-27 12:32:59.999999536,531,3,684.54,1,3,3,133,Needs Attention
15669,2011-10-30 16:02:59.999999749,41,4,684.34,4,3,3,433,Loyal Customers
15207,2010-10-19 13:28:59.999999805,417,3,683.9200000000001,1,3,3,133,Needs Attention
17874,2011-06-07 12:53:59.999999870,186,6,683.46,3,4,3,343,Potential Loyalists
14222,2011-06-15 16:41:59.999999832,178,1,683.17,3,1,3,313,Needs Attention
15582,2011-11-15 09:55:00.000000073,25,3,682.9100000000001,4,3,3,433,Loyal Customers
13987,2010-11-25 10:20:00.000000556,380,2,682.54,2,2,3,223,Hibernating
12601,2011-06-03 10:16:59.999999972,190,6,681.26,3,4,3,343,Potential Loyalists
12478,2011-12-06 09:55:59.999999638,4,1,680.99,5,1,3,513,Recent Customers
18271,2010-04-09 09:26:00.000000686,610,2,680.85,1,3,3,133,Needs Attention
18082,2011-11-14 12:45:00.000000000,26,1,680.84,4,2,3,423,Recent Customers
15973,2010-12-08 11:42:00.000000250,367,3,680.62,2,3,3,233,Needs Attention
13524,2011-10-30 12:34:00.000000361,41,5,680.1800000000001,4,4,3,443,Loyal Customers
13809,2011-02-07 13:15:00.000000213,306,3,679.7,2,3,3,233,Needs Attention
14151,2010-02-04 15:35:00.000000556,674,2,679.45,1,2,3,123,Hibernating
13430,2011-11-21 08:19:00.000000157,19,2,679.45,5,2,3,523,Recent Customers
17782,2010-11-22 11:15:00.000000000,383,2,679.02,2,3,3,233,Needs Attention
16646,2010-09-16 13:28:00.000000863,450,1,678.8,1,1,3,113,Hibernating
14182,2010-09-22 11:45:00.000000213,444,4,678.77,1,3,3,133,Needs Attention
13255,2011-11-30 13:14:00.000000018,10,3,678.76,5,3,3,533,Loyal Customers
13925,2011-09-08 12:46:59.999999759,93,4,678.25,3,3,3,333,Potential Loyalists
15363,2010-12-02 12:27:59.999999814,373,2,678.11,2,2,3,223,Hibernating
13974,2011-10-21 14:41:00.000000686,50,2,677.72,4,2,3,423,Recent Customers
16601,2011-10-30 11:08:59.999999452,41,3,677.0,4,3,3,433,Loyal Customers
13040,2011-12-01 10:38:00.000000306,9,2,676.99,5,2,3,523,Recent Customers
17462,2011-10-10 13:56:00.000000686,61,2,675.69,3,3,3,333,Potential Loyalists
18156,2011-11-27 12:24:00.000000296,13,2,675.64,5,3,3,533,Loyal Customers
12942,2011-07-31 14:39:00.000000296,132,3,675.6,3,3,3,333,Potential Loyalists
13325,2011-09-19 10:35:59.999999916,82,1,675.3,3,1,3,313,Needs Attention
13355,2011-08-09 14:47:59.999999536,123,1,674.7,3,1,3,313,Needs Attention
13951,2011-06-16 16:43:00.000000027,177,3,674.45,3,3,3,333,Potential Loyalists
14504,2011-10-23 15:59:59.999999164,48,4,673.26,4,3,3,433,Loyal Customers
16648,2011-10-28 08:58:00.000000863,43,3,672.8,4,3,3,433,Loyal Customers
16226,2011-05-20 14:41:00.000000686,204,5,672.17,2,4,3,243,At Risk
17011,2011-11-09 13:30:00.000000000,31,3,671.7,4,3,3,433,Loyal Customers
15562,2010-12-23 09:55:00.000000073,352,3,671.4300000000001,2,3,3,233,Needs Attention
14142,2010-12-01 16:32:59.999999331,374,2,671.34,2,2,3,223,Hibernating
17709,2011-06-23 11:54:59.999999647,170,5,671.01,3,4,3,343,Potential Loyalists
13398,2011-05-31 13:16:59.999999972,193,2,670.34,2,2,3,223,Hibernating
17418,2011-10-28 12:59:59.999999164,43,3,670.0600000000001,4,3,3,433,Loyal Customers
13741,2011-09-29 09:19:00.000000575,72,3,668.4300000000001,3,3,3,333,Potential Loyalists
16268,2011-09-29 18:30:00.000000213,72,2,667.65,3,2,3,323,Needs Attention
17962,2011-07-20 14:16:00.000000194,143,4,666.96,3,4,3,343,Potential Loyalists
18123,2011-11-15 14:23:00.000000306,25,3,666.64,4,3,3,433,Loyal Customers
13217,2011-08-09 15:31:59.999999972,123,4,666.48,3,3,3,333,Potential Loyalists
14932,2010-12-09 11:47:59.999999536,366,2,666.13,2,2,3,223,Hibernating
17105,2011-07-03 15:53:00.000000306,160,2,665.78,3,3,3,333,Potential Loyalists
16132,2010-06-13 13:49:00.000000575,545,2,664.1999999999999,1,2,3,123,Hibernating
16704,2010-03-31 14:01:59.999999972,619,2,664.16,1,2,3,123,Hibernating
13596,2011-12-04 12:01:00.000000194,6,2,664.11,5,2,3,523,Recent Customers
15643,2011-06-01 07:38:00.000000306,192,3,664.0,2,3,3,233,Needs Attention
14720,2011-12-04 12:01:59.999999759,6,3,663.81,5,3,3,533,Loyal Customers
16573,2011-09-16 09:13:00.000000027,85,2,663.61,3,2,3,323,Needs Attention
16679,2010-12-08 13:50:59.999999703,367,3,663.31,2,3,3,233,Needs Attention
12837,2011-06-19 16:06:59.999999898,174,2,662.66,3,2,3,323,Needs Attention
13864,2010-11-18 12:49:59.999999721,387,1,662.4000000000001,2,1,3,213,Hibernating
16862,2010-06-10 13:05:00.000000139,548,4,662.33,1,4,3,143,At Risk
14425,2010-10-01 10:23:59.999999452,435,3,661.39,1,3,3,133,Needs Attention
13028,2011-11-17 11:09:59.999999647,23,2,661.3199999999999,4,2,3,423,Recent Customers
17375,2011-05-24 15:45:00.000000000,200,4,660.55,2,4,3,243,At Risk
14603,2011-03-10 10:27:00.000000046,275,1,660.0,2,1,3,213,Hibernating
15405,2011-06-03 14:44:00.000000018,190,2,659.84,2,2,3,223,Hibernating
15492,2011-11-11 14:52:59.999999888,29,2,659.4599999999999,4,2,3,423,Recent Customers
13759,2011-11-06 14:46:59.999999972,34,2,659.4100000000001,4,2,3,423,Recent Customers
14452,2011-11-29 12:05:59.999999916,11,4,658.95,5,3,3,533,Loyal Customers
13622,2010-01-12 13:21:59.999999693,697,1,658.95,1,1,3,113,Hibernating
14150,2011-11-04 10:05:00.000000139,36,2,658.64,4,2,3,423,Recent Customers
13433,2010-07-26 16:54:59.999999860,502,4,658.3199999999999,1,3,3,133,Needs Attention
16887,2011-11-04 14:06:59.999999693,36,3,658.17,4,3,3,433,Loyal Customers
15715,2010-06-02 09:55:59.999999638,556,5,658.02,1,4,3,143,At Risk
16696,2011-07-27 14:23:00.000000306,136,4,657.9000000000001,3,4,3,343,Potential Loyalists
17852,2011-11-28 12:36:00.000000129,12,5,657.8100000000001,5,4,3,543,Loyal Customers
17459,2011-10-27 13:24:59.999999647,44,2,657.3,4,3,3,433,Loyal Customers
16157,2011-11-24 11:41:00.000000686,16,3,656.69,5,3,3,533,Loyal Customers
16708,2011-10-25 12:20:00.000000139,46,1,656.63,4,2,3,423,Recent Customers
14558,2010-02-23 12:50:59.999999916,655,3,655.5,1,3,3,133,Needs Attention
17371,2011-11-22 13:30:00.000000000,18,6,655.37,5,4,3,543,Loyal Customers
16117,2011-06-03 11:42:00.000000250,190,3,654.4,2,3,3,233,Needs Attention
17398,2011-08-17 09:47:59.999999331,115,3,653.38,3,3,3,333,Potential Loyalists
13496,2011-11-29 10:57:59.999999814,11,2,653.33,5,2,3,523,Recent Customers
18121,2011-07-13 12:53:00.000000306,150,2,653.3,3,3,3,333,Potential Loyalists
15205,2011-09-15 19:35:59.999999916,86,2,653.24,3,2,3,323,Needs Attention
13820,2010-10-17 13:45:59.999999981,419,3,652.75,1,3,3,133,Needs Attention
17523,2011-11-28 13:20:00.000000556,12,4,652.74,5,4,3,543,Loyal Customers
17572,2011-09-29 17:52:59.999999888,72,10,652.21,3,5,3,353,Potential Loyalists
13840,2010-10-19 13:34:00.000000157,417,1,651.4,1,1,3,113,Hibernating
